LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.7678,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.6954,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.6903,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.6102,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.5214,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-09,100.4629,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-10,100.5387,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.6523,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2015-12,100.7037,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.6469,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.534,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.4648,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.4745,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.5618,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.5482,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.4438,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.3927,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.4194,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.4851,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.6904,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.912,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.0011,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.9852,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.9811,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.9814,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.9805,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.9621,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.9795,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.0672,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.1755,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.3205,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.3658,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.3486,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.3495,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.401,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.4262,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.3678,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.2983,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.2492,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.2297,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.2147,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.2147,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.1447,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.9865,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.797,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.6466,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.6727,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-03,100.7909,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-04,100.878,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-05,100.9309,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-06,100.8537,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-07,100.6981,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-08,100.4724,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-09,100.4447,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-10,100.5762,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.7959,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.9632,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.9134,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.3988,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.2611,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.08265,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-05,97.6807,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-06,97.86287,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.10601,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.3651,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-09,98.58906,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-10,98.60462,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-11,98.50687,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2020-12,98.53761,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2021-01,98.61348,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2021-02,98.90916,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2021-03,99.41481,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2021-04,99.82244,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2021-05,100.133,
G-7,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.4951,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,101.0047,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,101.0186,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,101.0057,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,100.9594,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,100.9908,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,101.0616,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,101.1718,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,101.2431,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,101.2681,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,101.2666,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,101.2302,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,101.1866,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,101.1935,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,101.1234,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.9255,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.6984,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.6428,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.602,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.5075,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.3137,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.98781,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.90271,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.06,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,100.3098,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.5098,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.5548,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.5492,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.5688,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.6569,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.7413,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.772,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.7554,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.757,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.8584,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.9113,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.9335,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.9878,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,101.1252,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.3252,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,101.4896,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.5629,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.5258,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.4839,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.4442,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.4326,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.4242,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.4905,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.5862,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.5877,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.5041,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.4567,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.5013,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.6094,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.6697,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.5916,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.4605,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.3792,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.3606,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-11,101.468,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2018-12,101.6024,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-01,101.651,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-02,101.6657,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-03,101.7011,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-04,101.7742,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-05,101.7881,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-06,101.7179,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-07,101.6011,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-08,101.4782,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-09,101.3917,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-10,101.3906,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-11,101.5218,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2019-12,101.5813,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-01,101.4057,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.9702,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-03,100.2222,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-04,99.22392,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.61822,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.51913,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.606,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.65733,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-09,98.63985,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-10,98.7088,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-11,98.96742,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2020-12,99.08209,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2021-01,98.97086,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2021-02,99.01425,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2021-03,99.31848,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2021-04,99.74273,
IDN,CCI,AMPLITUD,LTRENDIDX,M,2021-05,100.1446,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.8394,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.655,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-03,101.1054,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-04,101.6843,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-05,101.7108,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-06,101.4586,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-07,101.2753,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-08,101.1943,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-09,101.0829,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.7587,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.4212,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2014-12,100.1222,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.81884,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.4948,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.17909,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.09225,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.10843,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.12679,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-07,98.77078,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-08,98.29449,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-09,98.29851,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.24583,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.5331,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.0016,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.8155,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.424,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.25,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.2988,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.3679,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.4246,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.6083,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-08,101.2092,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-09,101.5246,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-10,101.3204,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.5519,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2016-12,99.74551,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-01,99.45121,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-02,99.55515,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.0363,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.6138,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.0121,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.0599,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.003,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.8518,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-09,100.4736,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-10,99.95766,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-11,99.63724,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2017-12,99.85886,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-01,100.4847,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-02,100.8841,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-03,100.9087,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-04,100.7418,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-05,100.5536,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.3835,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-07,99.97296,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-08,98.89951,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-09,97.52121,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-10,96.66285,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-11,96.46888,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2018-12,96.44375,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-01,96.49951,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-02,96.58971,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-03,96.79587,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-04,96.77491,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-05,96.29992,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-06,96.09921,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-07,95.94819,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-08,95.90161,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-09,95.91104,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-10,96.156,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-11,96.53654,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2019-12,96.71287,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-01,96.72073,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-02,96.5816,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-03,96.54384,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-04,96.58163,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-05,96.96619,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-06,97.16103,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-07,97.0734,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-08,96.85954,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-09,96.87003,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-10,96.83212,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-11,96.76408,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2020-12,96.97749,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2021-01,97.50513,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2021-02,97.88747,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2021-03,97.78327,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2021-04,97.01401,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2021-05,96.4506,
TUR,CCI,AMPLITUD,LTRENDIDX,M,2021-06,96.47075,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.56017,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-02,99.44534,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-03,99.41451,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.37786,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.40434,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.44959,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.41072,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.35725,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.34257,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.44106,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.60035,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.60781,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.51627,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.49024,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.58881,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.66159,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.65645,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.59544,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.54745,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.54299,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.49214,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.40031,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-11,99.43527,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2015-12,99.54782,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-01,99.6805,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-02,99.7851,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-03,99.85239,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-04,99.88891,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-05,99.97952,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.056,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.0826,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.0773,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.0684,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.0843,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.1293,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.2819,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.4055,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.4839,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.5461,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.6529,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.7374,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.7906,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.8419,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.9057,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.0766,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.2541,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.411,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.5615,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.5882,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.5307,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.4124,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.3141,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.2003,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.1142,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.0974,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.1127,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.1265,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.0934,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-11,101.0396,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.9498,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.8538,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.8024,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-03,100.7684,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-04,100.7304,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-05,100.7393,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-06,100.6316,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-07,100.5726,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-08,100.5795,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-09,100.5476,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-10,100.5359,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.5229,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.5484,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.4985,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.1943,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.57172,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.9532,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.93892,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-06,99.25421,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-07,99.44626,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-08,99.5276,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-09,99.49156,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-10,99.19838,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-11,98.93127,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2020-12,98.94215,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2021-01,99.06866,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2021-02,99.35714,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2021-03,99.75726,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2021-04,100.0774,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2021-05,100.4782,
AUT,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.8111,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-01,97.56842,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-02,97.94419,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.59709,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.32209,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.75764,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.59967,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.13245,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-08,98.6963,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-09,98.51959,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-10,98.43695,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-11,98.34209,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2014-12,98.40857,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-01,98.8256,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.42785,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.77545,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.82207,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.73293,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.64499,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.6731,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.0533,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-09,100.6729,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-10,101.2974,
ITA,CCI,AMPLITUD,LTRENDIDX,M,2015-11,101.6697,
